AIVAT, Chips, All Hands Chips, Chance Correction, Action Correction, Your Hand, Deepstack Hand, Flop Cards, Turn Card, River Card, Position, Pre-flop, Flop, Turn, River, Seconds to Act, Total Seconds, Start Time (UTC), Notes
-10.695688, 200.0, 200.0, -103.561403, 314.257091, Js2d, 6c9c, 9s5sKs, 7c, , bb, r200C, Cc, R1000f, , 18.2663996219635, 27.7020537853241, 2016/11/19 02:31:21, 
8.042567, -300.0, -300.0, -57.336767, -250.7058, 9c2h, QsQc, , , , sb, r300R900f, , , , 14.6999731063843, 14.7320370674133, 2016/11/19 02:31:51, 
-14.278093, 50.0, 50.0, -22.855941, 87.134034, 4s7s, 9c3s, , , , bb, f, , , , 0.0, 0.0481171607971191, 2016/11/19 02:32:11, 
-119.989837, 300.0, 300.0, -119.909172, 539.899009, 5d9h, 9c5c, 3dTdJs, Ah, , sb, r300C, Cc, Cr650F, , 14.5780746936798, 34.4701955318451, 2016/11/19 02:32:18, 
-48.106339, 400.0, 400.0, -90.527917, 538.634256, 5c9s, Js6h, 4d3h3s, , , bb, r200C, Cr400R1200f, , , 17.4415259361267, 27.1057846546173, 2016/11/19 02:32:54, 
-135.398363, 300.0, 300.0, -21.402949, 456.801312, JcTc, 9cQh, 5h7d6c, , , sb, r300C, Cr750F, , , 12.4081609249115, 22.1729061603546, 2016/11/19 02:33:25, 
-6.781022, 200.0, 200.0, 32.9194, 173.861621, 3cAc, 8d5c, , , , bb, r200R850f, , , , 10.3013441562653, 15.9928841590881, 2016/11/19 02:33:51, 
10.56133, -300.0, -300.0, -50.581957, -259.979373, Jh4d, 6h6d, , , , sb, r300R900f, , , , 14.114856004715, 14.1464619636536, 2016/11/19 02:34:11, 
-10.342239, 100.0, 100.0, 26.034384, 84.307854, Ac2c, 2hJd, , , , bb, cR500f, , , , 10.4578399658203, 10.5126910209656, 2016/11/19 02:34:31, 
121.06499, 655.0, 655.0, 462.619383, 71.315626, KcTc, 2c2d, 5d3dQc, Ac, , sb, r300C, Cr655C, Cr1810F, , 19.3011558055878, 45.5643928050995, 2016/11/19 02:34:49, 
-4.452148, 300.0, 300.0, 13.305312, 291.146836, 5dKd, Ac5h, , , , bb, r300R1155f, , , , 10.2644748687744, 15.950758934021, 2016/11/19 02:35:37, 
-95.201835, -300.0, 106.819596, -19.810852, 221.832283, 7dAs, Qc9d, 3c2dJh, 9h, Jd, sb, r300C, Cc, Cc, Cc, 23.0057997703552, 37.5012438297272, 2016/11/19 02:35:58, 
-11.609958, 200.0, 200.0, -8.781259, 220.391218, 5hAc, 5d3s, , , , bb, r200R855f, , , , 9.74880909919739, 15.2960278987885, 2016/11/19 02:36:43, 
18.304319, 100.0, 100.0, 111.484085, -29.788404, KsJs, 2c6s, , , , sb, r300F, , , , 6.37085294723511, 6.4129741191864, 2016/11/19 02:37:02, 
-24.253084, -200.0, -200.0, -114.090922, -61.655995, 8s4h, 9h8c, 2sJcTd, , , bb, r200C, Cr400F, , , 17.4732649326324, 22.6449527740479, 2016/11/19 02:37:16, 
8.255051, 100.0, 100.0, -52.193506, 143.938455, 3s5c, 6c2s, , , , sb, r200F, , , , 76.514436006546, 76.5456919670105, 2016/11/19 02:37:47, 
-27.621366, -100.0, -100.0, -102.553661, 30.175026, 5h8c, 3h6c, 3dTh3s, 6h, , bb, cC, Cc, Cr200F, , 57.6180460453033, 68.0360565185547, 2016/11/19 02:39:17, 
14.951106, 100.0, 100.0, 4.116925, 80.931969, Jh7h, 4s7d, , , , sb, r300F, , , , 6.87562203407288, 6.91612386703491, 2016/11/19 02:40:44, 
-16.081258, -100.0, -100.0, -53.577972, -30.34077, 3s6c, Ad3d, , , , bb, r300F, , , , 7.65338087081909, 7.68964982032776, 2016/11/19 02:40:59, 
6.992089, 100.0, 100.0, -55.868579, 148.87649, 3sTd, 7d3h, , , , sb, r300F, , , , 6.72690296173096, 6.75622987747192, 2016/11/19 02:41:11, 
